Company,Date,Time,News Headline,Open,High,Low,Close,Volume,Trend
TSLA,2022-03-01,03:46PM,"Auto Stocks Down on Oil,  Supply Chain, China Demand. Tesla Is Holding Up Better.",869.6799926757812,889.8800048828125,853.780029296875,864.3699951171875,24922300.0,0
TSLA,2022-03-01,02:03PM,"Why Tesla, Ford, and General Motors Stocks Crashed",869.6799926757812,889.8800048828125,853.780029296875,864.3699951171875,24922300.0,0
TSLA,2022-03-01,10:15AM,3 Disruptors I Love Right Now,869.6799926757812,889.8800048828125,853.780029296875,864.3699951171875,24922300.0,0
TSLA,2022-03-01,10:00AM,EV battery startup ONE raises $65 million to speed U.S. plant plans,869.6799926757812,889.8800048828125,853.780029296875,864.3699951171875,24922300.0,0
TSLA,2022-03-01,09:53AM,Dow Jones Slides As Russia Hammers Ukraine; Oil Prices Surge Above $100 A Barrel,869.6799926757812,889.8800048828125,853.780029296875,864.3699951171875,24922300.0,0
TSLA,2022-03-01,09:32AM,Elon Musk Keeps His Big Promise to Ukraine,869.6799926757812,889.8800048828125,853.780029296875,864.3699951171875,24922300.0,0
TSLA,2022-03-01,08:25AM,Nio to Make Secondary Listing on Hong Kong Exchange,869.6799926757812,889.8800048828125,853.780029296875,864.3699951171875,24922300.0,0
TSLA,2022-03-01,08:21AM,Which Is a Better Buy -- Ford or Tesla?,869.6799926757812,889.8800048828125,853.780029296875,864.3699951171875,24922300.0,0
TSLA,2022-03-01,08:04AM,Top 5 Momentum Stocks for March Amid Severe Volatility,869.6799926757812,889.8800048828125,853.780029296875,864.3699951171875,24922300.0,0
TSLA,2022-03-01,07:15AM,"Dow Jones Futures Slide; Lucid, Zoom Plunge On Earnings",869.6799926757812,889.8800048828125,853.780029296875,864.3699951171875,24922300.0,0
TSLA,2022-03-01,01:26AM,Lucid Tumbles After Cutting 2022 Production Outlook,869.6799926757812,889.8800048828125,853.780029296875,864.3699951171875,24922300.0,0
TSLA,2022-02-28,08:20PM,Lucid Pulls Saudi Arabia Out of a Hat Against Tesla,815.010009765625,876.8599853515625,814.7100219726562,870.4299926757812,33002300.0,1
TSLA,2022-02-28,07:50PM,Lucid Pulls Saudi Arabia Out of Its Sleeve in Its War Against Tesla,815.010009765625,876.8599853515625,814.7100219726562,870.4299926757812,33002300.0,1
TSLA,2022-02-28,05:06PM,Tesla Has the Backing of a Big GM Supporter,815.010009765625,876.8599853515625,814.7100219726562,870.4299926757812,33002300.0,1
TSLA,2022-02-28,04:41PM,Dow Jones Falls As Ukraine Fighting Rages On; 3 Defense Stocks Pass Buy Points; Tesla Surges After This,815.010009765625,876.8599853515625,814.7100219726562,870.4299926757812,33002300.0,1
TSLA,2022-02-28,03:23PM,Russia is going to get pretty beat up by hacker collectives: Phosphorus Cybersecurity CEO,815.010009765625,876.8599853515625,814.7100219726562,870.4299926757812,33002300.0,1
TSLA,2022-02-28,02:48PM,Why These 10 Stocks Are Moving on Monday,815.010009765625,876.8599853515625,814.7100219726562,870.4299926757812,33002300.0,1
TSLA,2022-02-28,02:07PM,"Ruble Plummets, Stocks Drop, and Fear Index Rises as Ceasefire Hopes Fade",815.010009765625,876.8599853515625,814.7100219726562,870.4299926757812,33002300.0,1
TSLA,2022-02-28,01:59PM,"Tesla, Coinbase Help the Nasdaq Hold Its Ground Monday",815.010009765625,876.8599853515625,814.7100219726562,870.4299926757812,33002300.0,1
TSLA,2022-02-28,01:58PM,Request for Boring Company warehouse in Bastrop tabled after some contend illegal residency on site,815.010009765625,876.8599853515625,814.7100219726562,870.4299926757812,33002300.0,1
TSLA,2022-02-28,01:37PM,Tesla Stock Is Soaring. Are Higher Oil Prices Really That Good for EV Makers?,815.010009765625,876.8599853515625,814.7100219726562,870.4299926757812,33002300.0,1
TSLA,2022-02-28,01:35PM,"Canada Bets Big on Tesla, a Little Less on GM",815.010009765625,876.8599853515625,814.7100219726562,870.4299926757812,33002300.0,1
TSLA,2022-02-28,12:49PM,"Market check: Nasdaq, Russell 2000 turn positive, Tesla stock jumps",815.010009765625,876.8599853515625,814.7100219726562,870.4299926757812,33002300.0,1
TSLA,2022-02-28,12:16PM,Race to Supply the First U.S. Single-Stock ETF Is Heating Up,815.010009765625,876.8599853515625,814.7100219726562,870.4299926757812,33002300.0,1
TSLA,2022-02-28,11:40AM,HOG vs. TSLA: Which Stock Is the Better Value Option?,815.010009765625,876.8599853515625,814.7100219726562,870.4299926757812,33002300.0,1
TSLA,2022-02-28,11:23AM,"CNN names new president, Berkshire Hathaway posts record profit, SpaceX Starlink active in Ukraine",815.010009765625,876.8599853515625,814.7100219726562,870.4299926757812,33002300.0,1
TSLA,2022-02-28,11:08AM,Why Tesla Stock Popped Today,815.010009765625,876.8599853515625,814.7100219726562,870.4299926757812,33002300.0,1
AAPL,2022-03-03,05:45PM,Apple (AAPL) Stock Moves -0.2%: What You Should Know,168.47000122070312,168.91000366210938,165.5500030517578,166.22999572753906,73081544.0,0
AAPL,2022-03-03,03:47PM,"How Apple, Big Tech benefit from taking on Russia",168.47000122070312,168.91000366210938,165.5500030517578,166.22999572753906,73081544.0,0
AAPL,2022-03-03,03:33PM,These Are All The Big Companies Pulling Out Of Russia Right Now,168.47000122070312,168.91000366210938,165.5500030517578,166.22999572753906,73081544.0,0
AAPL,2022-03-03,03:14PM,"Nutanix (NTNX) Q2 Loss Narrower Than Estimated, Revenues Beat",168.47000122070312,168.91000366210938,165.5500030517578,166.22999572753906,73081544.0,0
AAPL,2022-03-03,02:46PM,Russia will be impossible to invest in for a long while: Mobius,168.47000122070312,168.91000366210938,165.5500030517578,166.22999572753906,73081544.0,0
AAPL,2022-03-03,02:13PM,Accenture and Spotify Are the Latest to Leave Russia. Heres the Growing List of Others.,168.47000122070312,168.91000366210938,165.5500030517578,166.22999572753906,73081544.0,0
AAPL,2022-03-03,02:04PM,Tech CEO Defends Himself Against Employee Criticism That He Was Soft on Russia,168.47000122070312,168.91000366210938,165.5500030517578,166.22999572753906,73081544.0,0
AAPL,2022-03-03,01:50PM,"HPE halts shipments to Russia, CEO says situation completely unacceptable",168.47000122070312,168.91000366210938,165.5500030517578,166.22999572753906,73081544.0,0
AAPL,2022-03-03,01:11PM,Apple to Again Drop Mask Mandate for Employees as Cases Decline,168.47000122070312,168.91000366210938,165.5500030517578,166.22999572753906,73081544.0,0
AAPL,2022-03-03,12:56PM,"HPE CEO talks earnings, digital mega trends, and stopping shipments to Russia",168.47000122070312,168.91000366210938,165.5500030517578,166.22999572753906,73081544.0,0
AAPL,2022-03-03,12:28PM,Here's Why Morgan Stanley Downgraded Teradyne,168.47000122070312,168.91000366210938,165.5500030517578,166.22999572753906,73081544.0,0
AAPL,2022-03-03,12:26PM,Apple event: Everything to expect at next peek performance launch live stream,168.47000122070312,168.91000366210938,165.5500030517578,166.22999572753906,73081544.0,0
AAPL,2022-03-03,11:40AM,"BOX Q4 Earnings and Revenues Surpass Estimates, Rise Y/Y",168.47000122070312,168.91000366210938,165.5500030517578,166.22999572753906,73081544.0,0
AAPL,2022-03-03,11:34AM,Garmin (GRMN) Expands Outdoor Portfolio With Descent G1 Solar,168.47000122070312,168.91000366210938,165.5500030517578,166.22999572753906,73081544.0,0
AAPL,2022-03-03,11:25AM,Amazon Will Shutter 68 Physical Stores,168.47000122070312,168.91000366210938,165.5500030517578,166.22999572753906,73081544.0,0
AAPL,2022-03-03,11:17AM,"Intel faces all-or-nothing situation, analyst says in downgrade",168.47000122070312,168.91000366210938,165.5500030517578,166.22999572753906,73081544.0,0
AAPL,2022-03-03,11:02AM,Apple Led Tech Companies Into Smartphones. Now It May Lead Them Out of Russia.,168.47000122070312,168.91000366210938,165.5500030517578,166.22999572753906,73081544.0,0
AAPL,2022-03-03,10:55AM,Millennial And Gen Z Stock Picks From Tesla To Apple: Should You Buy Them Too?,168.47000122070312,168.91000366210938,165.5500030517578,166.22999572753906,73081544.0,0
AAPL,2022-03-03,10:47AM,Apple announces March 8 product launch event,168.47000122070312,168.91000366210938,165.5500030517578,166.22999572753906,73081544.0,0
AAPL,2022-03-03,10:39AM,"Moody's Cuts Russia's Credit, Wheat Prices Soar, Powell Allays Investors' Fears",168.47000122070312,168.91000366210938,165.5500030517578,166.22999572753906,73081544.0,0
AAPL,2022-03-03,10:37AM,Apple Makes a Big Announcement That Can Boost Its Revenues,168.47000122070312,168.91000366210938,165.5500030517578,166.22999572753906,73081544.0,0
AAPL,2022-03-03,10:19AM,"Pure Storage (PSTG) Q4 Earnings Beat Estimates, Shares Up",168.47000122070312,168.91000366210938,165.5500030517578,166.22999572753906,73081544.0,0
AAPL,2022-03-03,10:17AM,Anticipating Apple's 'Peek Performance' Spring Event,168.47000122070312,168.91000366210938,165.5500030517578,166.22999572753906,73081544.0,0
AAPL,2022-03-03,10:15AM,The best GPS running watches you can buy,168.47000122070312,168.91000366210938,165.5500030517578,166.22999572753906,73081544.0,0
AAPL,2022-03-03,10:03AM,"Market check: Stocks higher at open, Citi upgrades U.S. tech",168.47000122070312,168.91000366210938,165.5500030517578,166.22999572753906,73081544.0,0
AAPL,2022-03-03,09:34AM,Dow Jones Rallies Ahead Of Cease-Fire Talks; Snowflake Crashes On Earnings,168.47000122070312,168.91000366210938,165.5500030517578,166.22999572753906,73081544.0,0
AAPL,2022-03-03,08:23AM,"Dow Jones Futures: Stock Market Rallies On 'Nimble' Fed, But Must Do This; SNOW Stock Crashes",168.47000122070312,168.91000366210938,165.5500030517578,166.22999572753906,73081544.0,0
AAPL,2022-03-03,07:21AM,"Market Music, Maestro Powell, Algo Reading, Crude Wildcard, Trading Ford",168.47000122070312,168.91000366210938,165.5500030517578,166.22999572753906,73081544.0,0
AAPL,2022-03-03,04:35AM,H&M suspends sales in Russia,168.47000122070312,168.91000366210938,165.5500030517578,166.22999572753906,73081544.0,0
AAPL,2022-03-02,09:55PM,"Apple to hold March 8 event, expected to bring new iPhone SE model",164.38999938964844,167.36000061035156,162.9499969482422,166.55999755859375,79724800.0,1
AAPL,2022-03-02,05:57PM,Epic Games to Buy Online Music Store Bandcamp,164.38999938964844,167.36000061035156,162.9499969482422,166.55999755859375,79724800.0,1
AAPL,2022-03-02,05:45PM,"How Big Tech is supporting Ukraine, from halting sales and ads in Russia to fighting misinformation",164.38999938964844,167.36000061035156,162.9499969482422,166.55999755859375,79724800.0,1
AAPL,2022-03-02,05:35PM,Airbnb CEO on future in Russia: All things are on the table,164.38999938964844,167.36000061035156,162.9499969482422,166.55999755859375,79724800.0,1
AAPL,2022-03-02,04:33PM,A Deep Dive on PayPal,164.38999938964844,167.36000061035156,162.9499969482422,166.55999755859375,79724800.0,1
AAPL,2022-03-02,04:23PM,Why Apple Stock Popped Today,164.38999938964844,167.36000061035156,162.9499969482422,166.55999755859375,79724800.0,1
AAPL,2022-03-02,03:07PM,"Electronic Arts Removes Russian Teams From FIFA, NHL Games",164.38999938964844,167.36000061035156,162.9499969482422,166.55999755859375,79724800.0,1
AAPL,2022-03-02,03:00PM,"As Apple prepares for RTP buildout, it seeks more Triangle office space",164.38999938964844,167.36000061035156,162.9499969482422,166.55999755859375,79724800.0,1
AAPL,2022-03-02,02:57PM,Apples Russian withdrawal,164.38999938964844,167.36000061035156,162.9499969482422,166.55999755859375,79724800.0,1
AAPL,2022-03-02,02:48PM,Why the stock market refuses to plunge on Russia-Ukraine crisis,164.38999938964844,167.36000061035156,162.9499969482422,166.55999755859375,79724800.0,1
AAPL,2022-03-02,02:01PM,Apple Sets March 8 Date for Peek Performance Product Launch Event,164.38999938964844,167.36000061035156,162.9499969482422,166.55999755859375,79724800.0,1
AAPL,2022-03-02,01:28PM,Ukraine Stance by U.S. Tech Firm Epam Sparks Internal Dissension,164.38999938964844,167.36000061035156,162.9499969482422,166.55999755859375,79724800.0,1
AAPL,2022-03-02,12:52PM,Mercury (MRCY) Clinches $165-Million U.S Air Force Contract,164.38999938964844,167.36000061035156,162.9499969482422,166.55999755859375,79724800.0,1
AAPL,2022-03-02,12:43PM,"Hewlett Packard (HPE) Q1 Earnings Beat, Revenues Miss Estimates",164.38999938964844,167.36000061035156,162.9499969482422,166.55999755859375,79724800.0,1
AAPL,2022-03-02,12:34PM,"Apple to host spring event next week, low-cost 5G iPhone in focus",164.38999938964844,167.36000061035156,162.9499969482422,166.55999755859375,79724800.0,1
AAPL,2022-03-02,12:32PM,"Apple announces new Peek Performance event, with host of new products expected",164.38999938964844,167.36000061035156,162.9499969482422,166.55999755859375,79724800.0,1
AAPL,2022-03-02,12:31PM,"UPDATE 2-Apple to host spring event next week, low-cost 5G iPhone in focus",164.38999938964844,167.36000061035156,162.9499969482422,166.55999755859375,79724800.0,1
AAPL,2022-03-02,12:06PM,Apple Confirms Plans for March 8 Event; 5G iPhone SE Expected,164.38999938964844,167.36000061035156,162.9499969482422,166.55999755859375,79724800.0,1
AAPL,2022-03-02,11:45AM,These 3 Stocks Are Timely Buys Amid the Market Sell-Off,164.38999938964844,167.36000061035156,162.9499969482422,166.55999755859375,79724800.0,1
AAPL,2022-03-02,11:42AM,Better Buy: Apple or All 30 Dow Jones Stocks?,164.38999938964844,167.36000061035156,162.9499969482422,166.55999755859375,79724800.0,1
AAPL,2022-03-02,10:52AM,"Warren Buffetts Four Giants, Latest Investor Letter and Top 10 Stock Picks",164.38999938964844,167.36000061035156,162.9499969482422,166.55999755859375,79724800.0,1
AAPL,2022-03-02,10:50AM,U.S. Halts Russian Flights as War Rages; Fed Sees Rate Hike This Month,164.38999938964844,167.36000061035156,162.9499969482422,166.55999755859375,79724800.0,1
AAPL,2022-03-02,10:45AM,These 3 Dow Stocks Are Set to Soar in 2022's Second Half and Beyond,164.38999938964844,167.36000061035156,162.9499969482422,166.55999755859375,79724800.0,1
AAPL,2022-03-02,09:56AM,"Salesforce (CRM) Gains 4% on Q4 Earnings Beat, Raised Guidance",164.38999938964844,167.36000061035156,162.9499969482422,166.55999755859375,79724800.0,1
AAPL,2022-03-02,09:44AM,Dow Jones Rallies As Powell Set To Raise Rates; Oil Prices Surge Above $112 A Barrel,164.38999938964844,167.36000061035156,162.9499969482422,166.55999755859375,79724800.0,1
AAPL,2022-03-02,08:37AM,Dow Jones Futures: Oil Prices Spike As Russian Crude Shunned Amid Ukraine Invasion; Fed Chief Powell Sees March Rate Hike,164.38999938964844,167.36000061035156,162.9499969482422,166.55999755859375,79724800.0,1
AAPL,2022-03-02,08:37AM,3 Smartest Tech Stocks To Buy in 2022 and Beyond,164.38999938964844,167.36000061035156,162.9499969482422,166.55999755859375,79724800.0,1
AAPL,2022-03-02,07:50AM,Market Correction: 2 Top Stocks to Buy and Hold Forever,164.38999938964844,167.36000061035156,162.9499969482422,166.55999755859375,79724800.0,1
